ImageId,EncodedPixels
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,150 21 667 24 1189 22 1712 18 2234 14 2754 13 3274 13 3793 14 4312 15 4830 16 5349 17 5868 17 6387 18 6906 17 7426 16 7946 15 8467 12 8990 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,19390 8 19907 12 20425 15 20944 16 21463 17 21982 18 22501 19 23021 18 23541 18 24061 17 24580 17 25100 16 25620 15 26140 15 26660 14 27179 15 27699 15 28218 16 28737 17 29256 17 29775 19 30293 20 30811 22 31328 24 31846 25 32363 27 32881 29 33399 31 33918 32 34437 33 34956 33 35475 33 35993 33 36512 31 37031 30 37550 30 38069 33 38589 35 38659 6 39108 37 39175 11 39627 40 39692 14 40147 40 40210 16 40668 38 40729 17 41189 37 41247 18 41711 35 41766 19 42232 34 42285 19 42752 33 42804 19 43272 33 43323 19 43792 32 43842 19 44311 32 44361 20 44830 32 44880 20 45350 31 45399 20 45869 31 45917 21 46389 31 46436 21 46908 31 46955 22 47427 32 47474 22 47946 33 47993 22 48465 33 48512 22 48984 33 49031 23 49501 35 49550 23 50019 36 50069 23 50537 38 50588 23 51054 40 51107 23 51573 40 51626 24 52090 42 52145 24 52608 44 52664 24 53126 45 53183 25 53645 44 53703 26 54164 44 54224 29 54683 43 54743 32 55201 43 55264 33 55720 43 55785 32 56238 43 56304 33 56756 44 56824 32 57275 44 57343 32 57794 43 57862 33 58313 43 58381 34 58832 43 58899 36 59351 43 59418 37 59870 43 59937 37 60389 43 60456 37 60909 42 60975 37 61428 42 61494 38 61948 41 62012 39 62440 10 62467 41 62531 39 62957 14 62986 41 63050 39 63473 18 63506 41 63569 39 63992 19 64027 41 64088 39 64510 20 64548 43 64608 38 65029 19 65068 44 65126 39 65547 20 65588 43 65645 38 66066 19 66108 13 66130 21 66165 36 66584 20 66626 12 66651 20 66684 35 67102 21 67144 13 67170 21 67203 34 67621 21 67660 18 67689 21 67723 32 68140 21 68177 21 68207 21 68242 31 68659 21 68695 23 68725 22 68761 30 69178 20 69212 28 69242 24 69281 27 69697 20 69730 55 69801 26 70216 20 70249 55 70321 24 70735 21 70768 54 70840 24 71254 21 71287 54 71359 24 71774 20 71806 53 71878 23 72292 21 72325 53 72397 23 72811 20 72844 53 72916 22 73331 19 73364 52 73434 22 73850 19 73882 52 73952 22 74369 18 74401 52 74470 23 74888 17 74920 52 74989 22 75407 17 75439 52 75508 20 75926 17 75958 51 76027 19 76445 18 76477 51 76546 19 76963 19 76996 51 77063 20 77482 20 77515 52 77579 23 78001 20 78034 53 78094 27 78520 21 78553 85 79039 22 79072 85 79558 22 79589 87 80077 22 80107 88 80596 21 80623 92 81115 20 81139 95 81635 71 81712 42 82153 69 82231 42 82673 64 82750 42 83194 58 83270 40 83731 24 83791 13 83807 20
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,1762 1 2276 10 2794 12 3312 14 3830 15 4348 16 4867 17 5386 17 5905 17 6423 19 6942 20 7460 19 7979 19 8497 19 9016 19 9535 18 10054 16 10573 15 11093 13 11614 10 12137 3
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,11143 8 11640 32 12156 37 12672 40 13180 53 13697 56 14215 58 14733 59 15251 61 15770 61 16290 60 16810 59 17330 57 17851 55 18373 50 18894 47 19415 44 19935 42 20455 39 20976 36 21496 34 22017 30 22537 28 23057 24 23576 23 24097 20 24617 19 25136 18 25655 18 26175 18 26694 18 27214 17 27734 17 28254 16 28773 16 29292 16 29811 16 30330 16 30850 15 31369 15 31889 14 32410 11 32934 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,19995 13 20513 31 21030 37 21549 39 22067 41 22586 42 23105 43 23624 44 24142 45 24661 22 24685 21 25178 20 25205 21 25697 20 25724 23 26216 21 26244 22 26735 51 27255 50 27775 50 28295 50 28814 50 29333 50 29852 51 30371 51 30890 51 31410 51 31930 50 32449 50 32968 50 33487 50 34006 50 34526 50 35046 48 35566 48 36087 46 36607 45 37127 43 37647 42 38167 40 38687 39 39207 35 39729 26 40250 19 40773 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,62096 2 62611 14 63129 17 63647 20 64166 21 64685 22 65204 23 65724 23 66244 23 66763 23 67283 22 67801 23 68319 25 68837 28 69355 29 69874 30 70391 32 70903 39 71421 13 71435 26 71939 13 71955 26 72456 13 72477 24 72974 15 72998 23 73492 16 73520 20 74010 17 74040 20 74528 18 74560 20 75046 19 75080 20 75565 19 75600 20 76084 19 76120 20 76602 20 76639 20 77121 20 77159 19 77640 20 77678 19 78158 21 78199 18 78677 21 78719 18 79195 22 79239 18 79714 21 79760 17 80232 22 80280 17 80751 22 80800 18 81270 22 81321 17 81789 23 81841 16 82308 24 82361 15 82827 25 82882 13 83347 27 83403 10 83868 18 83888 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,14869 7 15385 14 15903 17 16422 17 16941 18 17460 20 17979 20 18498 20 19017 20 19536 20 20055 21 20574 21 21093 21 21613 21 22132 21 22651 23 23170 23 23690 22 24209 23 24728 23 25247 23 25767 22 26286 22 26806 21 27325 21 27844 22 28364 21 28883 21 29402 21 29922 21 30441 22 30961 21 31480 21 32000 20 32519 20 33039 20 33558 20 34077 20 34596 20 35117 18 35637 17 36156 17 36676 15 37197 13 37718 9
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,356 19 874 22 1394 22 1913 22 2433 21 2953 19 3472 19 3991 19 4510 19 5030 18 5550 17 6070 16 6589 16 7108 16 7627 16 8146 16 8665 15 9184 15 9704 14 10223 14 10742 14 11263 11 11787 4
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,42920 5 43436 11 43954 14 44473 16 44992 16 45511 16 46030 17 46549 17 47068 17 47587 18 48107 18 48626 19 49146 18 49666 18 50185 18 50705 18 51224 19 51743 20 52262 20 52782 19 53301 20 53821 19 54341 19 54861 19 55380 19 55900 19 56420 18 56940 17 57459 16 57980 12 58502 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,12315 7 12833 12 13352 13 13871 14 14390 14 14909 16 15428 16 15948 16 16467 16 16986 17 17505 18 18024 19 18544 19 19063 19 19582 19 20101 20 20621 19 21141 18 21660 18 22180 17 22699 18 23218 18 23737 19 24257 19 24776 19 25296 19 25816 18 26335 18 26854 19 27374 19 27893 20 28412 20 28931 20 29450 21 29970 20 30489 20 31009 19 31529 18 32048 19 32567 19 33087 19 33606 19 34126 18 34646 18 35166 17 35686 17 36205 18 36724 20 37243 20 37762 21 38282 20 38801 20 39321 19 39841 18 40361 17 40880 17 41400 15 41920 14 42440 13 42960 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,47687 4 48185 5 48201 14 48701 35 49219 38 49737 39 50256 40 50775 41 51295 41 51813 44 51862 9 52333 60 52851 63 53370 63 53888 65 54406 66 54923 69 55439 72 55956 74 56473 76 56990 79 57508 81 58027 82 58545 84 59064 85 59559 10 59583 87 60076 16 60102 87 60594 19 60620 88 61114 20 61138 89 61633 114 62153 114 62674 112 63193 113 63713 113 64232 113 64751 115 65270 116 65789 116 66308 117 66828 116 67348 116 67868 115 68387 115 68907 113 69425 114 69928 9 69944 43 69992 65 70444 17 70462 43 70512 64 70963 61 71032 62 71482 21 71504 38 71551 28 71581 31 72001 20 72024 37 72069 25 72105 26 72521 18 72546 34 72588 24 72626 25 73041 17 73067 32 73107 24 73147 23 73561 17 73588 30 73627 22 73666 22 74081 16 74111 26 74147 20 74186 21 74601 15 74633 23 74667 18 74705 20 75120 15 75154 21 75187 16 75224 21 75639 15 75674 20 75707 14 75743 21 76159 15 76193 20 76226 13 76262 21 76678 15 76712 20 76745 13 76782 21 77198 14 77231 20 77264 12 77301 21 77717 14 77750 20 77783 12 77821 21 78236 14 78270 19 78302 13 78340 21 78755 13 78789 19 78821 14 78860 20 79274 14 79310 17 79340 16 79379 20 79794 12 79830 16 79859 18 79899 19 80314 11 80352 14 80379 18 80418 19 80835 8 80872 14 80898 18 80937 19 81355 6 81392 15 81418 17 81456 20 81912 15 81938 17 81975 20 82432 16 82458 15 82495 19 82952 15 82980 12 83016 16 83473 12 83501 10 83536 12 83995 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,444 35 962 38 1481 39 2000 39 2519 39 3039 38 3559 37 4079 37 4598 38 5117 40 5637 40 6156 40 6676 39 7196 38 7716 37 8236 36 8756 35 9276 34 9796 33 10316 32 10837 30 11358 27 11878 25 12400 21 12920 18 13442 12 13960 11 14477 12 14994 16 15511 19 16029 22 16547 24 17065 26 17583 28 18102 28 18146 17 18621 30 18661 22 19140 30 19179 23 19659 29 19695 26 20178 29 20213 28 20697 29 20732 28 21216 31 21253 26 21735 31 21773 25 22254 32 22292 25 22773 32 22808 28 23292 63 23811 64 24331 63 24850 63 25369 63 25888 63 26407 63 26926 63 27446 61 27966 61 28485 61 29005 60 29526 58 30046 57 30566 56 31085 56 31605 55 32126 24 32159 20 32646 19 32681 17 33170 8 33201 16 33722 14 34243 12 34765 8 35290 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,499 15 1015 23 1534 23 2053 23 2572 23 3092 22 3613 21 4133 20 4652 20 5172 18 5691 18 6210 18 6730 18 7250 17 7769 17 8288 17 8808 16 9328 15 9848 14 10369 12 10888 12 11407 12 11927 11 12446 11 12967 9 13487 8 14006 8 14526 7 15045 6 15564 6 16086 3
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,74755 5 75266 7 75778 8 76290 9 76802 11 77314 12 77825 14 78337 14 78849 15 79361 16 79873 17 80385 18 80897 19 81409 20 81921 20 82433 21 82945 22 83457 23 83969 23 84481 24 84993 25 85505 25 86017 25 86529 26 87041 26 87553 26 88065 26 88577 25 89089 25 89601 24 90113 24 90625 24 91137 23 91650 21 92162 19 92674 17 93187 14 93699 12 94214 3
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,42 29 549 62 1060 66 1572 67 2084 69 2595 71 3107 72 3619 72 4132 72 4644 72 5156 73 5668 73 6181 73 6693 73 7205 74 7718 73 8230 74 8743 73 9256 72 9768 72 10281 72 10794 71 11306 71 11819 70 12333 68 12846 67 13360 65 13873 64 14386 63 14899 62 15413 60 15926 59 16440 57 16954 54 17471 48 17986 44 18500 42 19013 40 19527 38 20041 35 20554 32 21068 29 21581 27 22094 26 22608 22 23123 17 23640 9 24158 2
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,28815 10 29325 14 29835 18 30346 21 30856 25 31367 27 31878 29 32389 31 32900 33 33412 34 33923 35 34434 37 34946 38 35458 38 35970 39 36481 40 36993 40 37505 41 38017 41 38529 41 39041 41 39553 41 40065 41 40577 41 41090 40 41602 40 42114 40 42626 40 43139 39 43652 37 44164 37 44677 36 45189 36 45702 34 46215 33 46728 31 47240 31 47753 29 48266 26 48780 23 49294 19 49807 17 50321 13
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,117477 6 117978 21 118487 26 118997 29 119508 30 120018 35 120530 38 121041 40 121552 43 122064 44 122576 45 123087 48 123599 49 124110 50 124622 51 125134 51 125645 53 126157 54 126669 55 127181 55 127693 56 128204 57 128716 57 129228 58 129740 58 130252 58 130763 60 131275 60 131787 61 132299 61 132811 61 133323 61 133835 61 134347 61 134859 61 135372 60 135884 59 136396 59 136908 59 137421 58 137933 57 138445 57 138958 56 139470 56 139982 56 140495 54 141007 54 141520 52 142033 51 142545 50 143058 48 143572 45 144085 44 144598 42 145111 41 145624 39 146137 36 146649 35 147162 33 147675 31 148189 28 148702 25 149215 23 149729 20 150242 18 150756 14 151273 6
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,778 18 1287 24 1798 30 2310 31 2822 32 3334 33 3845 36 4357 38 4869 39 5381 40 5893 41 6405 42 6917 42 7429 43 7941 43 8453 44 8965 44 9478 43 9990 44 10502 44 11014 44 11526 44 12039 43 12551 43 13064 42 13576 42 14089 41 14601 40 15114 39 15627 38 16140 36 16653 35 17166 33 17679 31 18193 28 18706 26 19220 23 19733 20 20248 15 20764 5
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,90910 5 90918 1 91420 16 91929 22 92438 28 92949 31 93460 33 93971 35 94482 38 94993 40 95505 42 96016 44 96527 45 97038 47 97550 48 98061 50 98573 51 99085 51 99596 53 100108 53 100620 53 101131 54 101643 55 102155 55 102666 56 103178 57 103690 57 104202 57 104715 56 105227 57 105740 56 106252 56 106765 55 107278 54 107790 54 108303 52 108816 51 109329 50 109842 49 110356 47 110870 45 111384 43 111897 42 112411 41 112924 42 112969 13 113438 59 113951 59 114466 57 114984 10 114997 39 115512 37 116024 38 116537 37 117049 38 117560 39 118072 39 118584 40 119096 40 119607 41 120119 41 120630 42 121141 43 121653 43 122165 43 122676 45 123188 45 123699 46 124210 47 124722 47 125234 47 125746 47 126258 47 126770 47 127282 47 127794 47 128306 48 128818 48 129330 48 129842 48 130354 48 130866 48 131378 49 131890 49 132402 49 132914 50 133426 50 133939 49 134451 49 134962 51 135473 52 135984 53 136496 53 137007 54 137518 55 138029 56 138541 56 139052 57 139563 58 140075 58 140586 59 141098 59 141609 59 142121 59 142633 58 143145 57 143656 58 144168 57 144680 57 145192 56 145704 56 146216 55 146728 54 147240 53 147752 53 148265 51 148777 50 149289 50 149801 49 150313 48 150826 46 151338 45 151851 43 152363 42 152876 40 153389 37 153902 34 154415 32 154928 29 155441 26 155955 21 156472 9
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,272730 6 273240 9 273748 16 274257 22 274767 26 275278 28 275789 30 276300 32 276811 34 277322 36 277833 38 278345 39 278856 40 279368 41 279879 42 280390 44 280902 44 281414 45 281925 47 282437 47 282949 48 283461 48 283973 49 284484 51 284996 52 285508 52 286020 53 286532 53 287044 53 287556 53 288068 54 288580 54 289092 54 289605 54 290117 54 290629 54 291141 54 291653 54 292166 53 292678 53 293191 52 293704 51 294217 49 294729 49 295242 48 295755 46 296268 45 296781 44 297294 42 297806 42 298319 41 298832 39 299345 37 299859 34 300372 32 300885 30 301399 27 301914 22
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,218462 7 218973 10 219484 13 219995 16 220506 21 221017 23 221528 25 222040 26 222552 26 223063 29 223575 30 224086 32 224598 32 225110 33 225622 33 226134 34 226646 35 227158 35 227670 37 228182 41 228694 47 229206 51 229719 53 230231 56 230743 58 231256 59 231768 60 232280 61 232793 61 233305 62 233818 62 234330 62 234843 62 235356 61 235869 60 236382 60 236894 60 237407 60 237920 59 238434 58 238947 57 239460 57 239974 55 240487 54 241000 53 241513 52 242025 52 242538 50 243050 50 243563 49 244076 48 244588 48 245101 46 245613 45 246126 44 246639 42 247151 42 247664 41 248177 39 248690 37 249203 35 249717 32 250230 30 250744 27 251258 22 251772 16 252285 12 252798 9
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,77181 8 77691 12 78202 14 78713 16 79225 16 79736 19 80248 20 80759 21 81271 21 81783 21 82294 23 82806 23 83318 23 83831 22 84343 21 84856 20 85368 20 85880 20 86393 18 86905 17 87418 15 87931 14 88444 12 88957 10 89471 6
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,311712 10 312221 18 312730 25 313240 31 313751 33 314262 35 314772 39 315283 42 315794 44 316305 46 316817 47 317328 49 317840 50 318351 52 318863 52 319374 54 319886 55 320398 55 320910 56 321422 56 321933 57 322445 58 322957 59 323469 59 323981 60 324493 60 325006 59 325518 59 326030 59 326543 58 327057 55 327577 3 327587 32
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,13754 6 14264 9 14775 11 15286 13 15797 17 16308 20 16820 21 17331 24 17843 26 18354 30 18866 32 19378 34 19890 35 20403 37 20916 40 21429 41 21942 41 22455 41 22968 41 23481 41 23993 43 24505 43 25018 43 25531 42 26043 43 26556 43 27068 44 27581 43 28093 43 28605 44 29117 44 29629 44 30141 44 30653 44 31165 44 31677 44 32189 44 32701 44 33213 45 33725 45 34237 45 34749 45 35261 45 35773 45 36286 44 36798 44 37310 44 37823 43 38335 42 38848 41 39360 41 39873 40 40385 39 40898 38 41410 38 41923 36 42436 34 42949 33 43462 31 43975 30 44488 29 45001 27 45514 25 46028 22 46542 19 47058 14 47572 11
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,131562 8 132071 13 132580 18 133090 23 133599 29 134110 32 134621 34 135132 35 135643 37 136154 38 136665 39 137177 39 137689 39 138201 39 138712 40 139224 40 139736 40 140248 41 140759 42 141271 42 141783 42 142295 42 142806 43 143318 43 143830 43 144342 43 144853 44 145365 44 145877 44 146389 44 146901 44 147412 45 147924 45 148435 46 148947 46 149459 46 149971 46 150483 46 150994 46 151506 46 152018 46 152530 46 153044 43 153557 41 154071 13 154093 15 154585 8 155098 5
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e,28667 5 29178 6 29689 7 30200 8 30712 9 31223 10 31734 11 32246 11 32757 12 33269 12 33781 12 34293 12 34805 12 35317 12 35829 12 36341 12 36853 12 37365 12 37878 11 38390 11 38902 11 39415 10 39928 9 40440 9 40953 8 41465 7 41978 6 42490 6 43003 5 43516 4 44029 3 44542 2 45054 2
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,115830 6 116351 10 116874 12 117397 13 117920 15 118443 16 118967 16 119490 16 120014 16 120538 16 121062 15 121586 14 122110 12 122633 11 123145 9 123156 10 123668 19 124192 17 124715 18 125239 18 125762 19 126286 19 126810 18 127334 18 127858 16 128382 14 128907 11 129432 7
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,177640 6 178163 12 178686 15 179210 15 179734 16 180258 15 180783 13 181307 11
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,97470 2 97993 4 98516 5 99040 6 99563 7 100087 7 100612 5 101137 4 101662 2
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,82287 6 82809 11 83332 14 83855 16 84378 18 84901 21 85425 21 85949 22 86473 22 86997 23 87522 22 88047 19 88572 17 89097 14 89623 10
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,71809 5 72330 11 72853 13 73377 13 73901 13 74425 13 74949 13 75474 12 75998 11 76523 8 77049 5 77575 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,99587 6 100107 12 100631 13 101154 14 101678 15 102202 14 102726 14 103251 12 103776 10 104302 7
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,144124 6 144647 7 145170 8 145694 8 146218 7
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,27799 1 28323 1 28846 3 29371 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,159326 6 159848 9 160371 11 160895 11 161418 12 161942 12 162466 12 162991 10 163516 8
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,150440 1 150963 2 151486 4 152011 2 152535 2
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,138410 5 138931 12 139453 16 139975 19 140498 21 141020 23 141542 25 142065 27 142589 27 143113 27 143636 28 144160 28 144684 29 145209 28 145733 28 146258 27 146784 25 147309 24 147835 21 148361 19 148886 17 149412 14 149939 8
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,63996 1 64516 9 65039 11 65563 11 66087 12 66611 11 67135 11 67659 11 68184 9 68708 8 69234 5
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,116928 2 117451 3 117976 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,168292 6 168814 9 169337 10 169860 12 170384 12 170909 10 171434 9 171959 7
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,114894 2 115417 6 115940 8 116463 11 116986 13 117509 15 118031 17 118550 22 119072 23 119595 23 120118 23 120642 21 121165 20 121689 18 122213 17 122737 16 123261 16 123785 15 124310 14 124835 12 125360 4 125368 3 125885 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,32097 2 32620 3 33141 6 33664 8 34187 9 34711 9 35234 10 35757 10 36281 9 36806 7 37331 4 37857 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,126417 4 126940 7 127463 9 127985 11 128508 13 129033 13 129558 13 130082 14 130606 14 131130 14 131654 14 132179 13 132703 13 133228 12 133752 11 134276 11 134801 8 135326 5
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,79780 7 80302 11 80826 13 81349 16 81873 17 82397 19 82921 22 83446 22 83972 22 84497 23 85022 23 85547 23 86072 23 86597 22 87123 20 87648 19 88173 17 88699 14 89224 12 89753 3
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,64591 7 65113 12 65635 16 66157 20 66681 20 67204 22 67728 22 68252 23 68776 23 69300 23 69824 22 70349 21 70873 20 71399 17 71924 15 72449 11 72977 3
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,53061 2 53585 2 54109 2 54633 2
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,20066 1 20584 9 21106 13 21628 16 22151 18 22674 20 23198 20 23721 22 24245 22 24768 23 25293 22 25817 22 26343 19 26871 14 27406 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,102850 5 103372 8 103895 10 104417 12 104941 12 105465 11 105989 11 106514 9 107038 2
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,6430 1 6954 1 7478 2 8002 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,120183 5 120707 5 121231 5 121755 5 122279 5 122803 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,173822 2 174343 6 174866 7 175388 9 175911 10 176434 11 176958 11 177481 12 178005 12 178529 11 179052 11 179576 11 180099 12 180623 12 181147 11 181670 12
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,157088 5 157612 6 158136 6 158660 8 159183 10 159707 11 160231 12 160755 12 161278 14 161802 15 162325 16 162849 17 163373 17 163896 18 164420 18 164944 18 165468 18 165992 18 166517 17 167041 16 167566 14 168091 12 168616 10 169142 5
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,152372 1 152896 1 153419 3 153944 2 154468 1 154992 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,92128 2 92649 6 93171 10 93694 12 94218 12 94741 13 95265 13 95789 13 96313 13 96838 12 97362 11 97887 8
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,59644 6 60167 8 60690 9 61213 10 61737 10 62261 10 62787 6
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,108909 1 109432 2 109955 3 110477 5 111001 5 111525 5 112050 4 112576 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,73302 12 73824 16 74347 19 74870 21 75394 22 75918 22 76442 23 76966 24 77491 23 78015 23 78540 23 79064 23 79589 22 80114 20 80638 20 81163 19 81687 19 82212 17 82736 17 83260 17 83784 16 84309 15 84833 14 85357 14 85882 12 86406 11 86932 8 87458 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,24596 8 25117 13 25640 15 26163 16 26686 18 27209 19 27732 20 28256 19 28780 19 29304 18 29828 18 30352 17 30876 17 31400 17 31924 16 32448 16 32972 16 33496 15 34021 14 34545 14 35070 13 35594 13 36119 11 36643 10 37168 9 37693 7 38218 5
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,161894 1
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,66016 4 66536 9 67058 12 67579 15 68102 16 68626 16 69149 17 69673 16 70197 16 70720 16 71246 13 71772 10 72297 7
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,11533 5 11787 10 12043 11 12298 13 12553 14 12809 14 13065 14 13321 14 13577 14 13833 14 14089 13 14346 11 14603 10 14860 6
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,5137 4 5391 8 5646 11 5901 12 6156 14 6412 14 6667 16 6923 16 7179 16 7434 17 7690 16 7947 15 8203 14 8460 12 8718 6
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,41491 10 41744 13 41998 16 42253 18 42509 18 42765 18 43020 19 43276 19 43533 17 43789 17 44045 16 44302 14
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,17943 8 18197 11 18452 13 18707 14 18963 15 19219 15 19476 14 19732 13 19989 12 20245 12 20502 10 20759 8 21017 4
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,31262 4 31269 5 31515 17 31769 20 32023 23 32278 25 32533 26 32789 26 33044 28 33300 28 33556 29 33812 29 34068 29 34325 28 34582 14 34599 9 34840 11 34857 7 35098 8 35114 5
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,12583 5 12837 8 13092 9 13347 10 13603 10 13859 10 14114 11 14370 11 14626 11 14882 11 15138 11 15394 11 15651 10 15907 10 16164 8 16422 5
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,62789 6 63043 10 63299 10 63555 11 63810 12 64066 12 64323 11 64579 11 64836 9 65094 5
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,8022 5 8276 9 8531 10 8777 6 8786 12 9032 23 9287 23 9543 23 9799 22 10055 21 10311 19 10567 17 10824 14 11080 14 11336 15 11592 16 11849 16 12105 16 12361 16 12618 15 12875 13 13132 11
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,18517 8 18772 11 19026 15 19281 16 19537 17 19792 18 20048 19 20304 19 20560 19 20816 19 21073 18 21330 17 21586 16 21843 14 22101 10 22363 1
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,11887 6 12142 7 12397 9 12652 11 12908 11 13164 11 13420 10 13677 8 13933 8 14190 6
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,12414 5 12669 8 12924 10 13180 11 13436 11 13692 11 13948 12 14204 12 14461 11 14718 9 14975 7 15232 5
1ef68e93964c2d9230100c1347c328f6385a7bc027879dc3d4c055e6fe80cb3c,1166 1 1420 7 1675 10 1931 10 2187 12 2442 13 2699 12 2955 12 3211 11 3468 9
